image,text
"TED_TD39_F539057_27974947-2_c20_s4.png,""<TED version=""""1.0""""><DD><RE>27974947-2</RE><TD>39</TD><F>539057</F><FE>2025-01-24</FE><RR>24787591-3</RR><RSR>RePAracIón lIMItADA</RSR><GIR>Insumos Clinicos</GIR><DIRR>av españa 7035</DIRR><CMNA>vaLPaRaiSo</CMNA><REG>METrOpOLItaNÁ</REG><MNT>24016100</MNT><NETO>22736880</NETO><IVA>1279220</IVA><IT1>pROceDimIeNTo RepaRACion cAtEtER gUANtE </IT1><OBS>CALIBRACION INSTALACION HOSPITALARIO REPUESTO BATERIA CALIBRACION SERVICÍÓ ACTUALIZACION BATERIA PACK</OBS><REF><TPO>801</TPO><FOL>691754</FOL><FE>2025-01-30</FE></REF><CAF version=""""1.0""""><DA><RE>71520583-1</RE><TD>39</TD><RNG><D>911</D><H>5522009</H></RNG><FA>2026-01-17</FA><RSAPK><M>5UQ47NFHERWQS383TJ8OERTWT3SSKXFGWILTEQV6Q65G3NZ4VZRG6M3CW9PTAAQBXTJPRYYQSLCKMGY23WL5FQV5L4917ZOX72BDGKW7J467LDDOXDZ1YENEQGWRWB0TK8UJO581G45TT194ANLRX8U8OQ0VJTWJX9RF9M9Y4Z1M2S37</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-07-03T14:46:58</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">ELluq/hlq2zfkRpcDwC0ydddEiIZVyi6HDAuGqV6E1nj8UXp/WWt5AkJpEXhh5VbwWCksA==</FRMT></TED>"""
"TED_TD33_F539058_77912705-2_c20_s4.png,""<TED version=""""1.0""""><DD><RE>77912705-2</RE><TD>33</TD><F>539058</F><FE>2025-12-10</FE><RR>34505337-9</RR><RSR>EQUIPO-FILTRO-CATETER-Ltda</RSR><GIR>Mantenimiento Equipos</GIR><DIRR>PASAJE ARGENTINA 4331</DIRR><CMNA>VINA DEL MAR</CMNA><REG>araucania</REG><MNT>47883000</MNT><NETO>34134840</NETO><IVA>13748160</IVA><IT1>PRUEBA FILTRO MODULO TRANSPORTE EQUÍPO J</IT1><OBS>COMUNICACION REPARACION INSTALÁCION HOSPITALARIO CLINICÓ LICENCIA FÍLTRO HARDWARÉ TRANSPORTE SOLUCIÓN REPARACION BOLSA KIT CATETÉR MÁSCARÍLLA REPARACIÓN MODULÓ ÁCTUALIZACÍON JERINGA</OBS><REF><TPO>801</TPO><FOL>564012</FOL><FE>2025-12-19</FE></REF><CAF version=""""1.0""""><DA><RE>78215535-0</RE><TD>33</TD><RNG><D>789</D><H>2259028</H></RNG><FA>2026-01-17</FA><RSAPK><M>PYHVFL27GSNC1O10GKFLOJE8VFHA095RSDSFYLU5WWQK3VX6USJSBILQ73QQGTYTN9685M1FPAB8AMLYRYATHEEW7WWC5N5BTUAHCKAM2RYULAEQCI78WM1FBLCCBMPY6RXWHCVK3LBRHIXBB9F19DSO2Z9P2ST7VC7AJ1FK2744N4GK</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-11-22T13:34:30</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">WyfMv6+iA+GuKRoh7FHcilxpjwGLup/rIKrFyO+Q9C4aMfGt9+xLC52R94iv+v3C0HLBZw==</FRMT></TED>"""
"TED_TD39_F539059_59200131-4_c20_s4.png,""<TED version=""""1.0""""><DD><RE>59200131-4</RE><TD>39</TD><F>539059</F><FE>2025-09-06</FE><RR>17058041-9</RR><RSR>licEncia SOftWarE BOLsa EíRl</RSR><GIR>ManTeNImieNto eqUIpOS</GIR><DIRR>calLE lIBERTad 9424</DIRR><CMNA>LoS ANdeS</CMNA><REG>ARAUCÁNIA</REG><MNT>9756700</MNT><NETO>8720480</NETO><IVA>1036220</IVA><IT1>moniTOREO cABlE EqUIpO PrueBA PaCK boLSa</IT1><OBS>CLiNiCO fiLtRo CoMÚnIcaCiON PACK hosPiTaLARiO MAnteNCiOn hospITalario HárdWARE tRÁnsPortE INStAlaCION REPUEsto ServIcÍo RepaRACION HaRdWÁRE rEpaRaciON paCK JeRinGA CalibRáCIóN SOFtWarE InSTAlAcIon hÁRDwArE jEriNGA</OBS><REF><TPO>801</TPO><FOL>260662</FOL><FE>2025-07-12</FE></REF><CAF version=""""1.0""""><DA><RE>56208145-3</RE><TD>39</TD><RNG><D>2728</D><H>1573325</H></RNG><FA>2026-01-17</FA><RSAPK><M>WEM746SALPGJNAD1X1UZV4YMRDTR4HWZJU8LTMG1KBDUSPMUQSLYJOXG77SCDAV3KYGGIGYWEQQOOAVJQTAK87BSS5844UEVPBXHQGBVZI9P0R61IC1VQF7JM5NCO17A6PN0TE7U</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-06-23T12:14:53</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">GZS/wuEcni1iUQPOVtPfe+lK0RvJ5cd7b4rjUFlwBpCLw+kK5SwC/CGt/21x6Okqa4j/dw==</FRMT></TED>"""
"TED_TD33_F539060_12950345-9_c20_s4.png,""<TED version=""""1.0""""><DD><RE>12950345-9</RE><TD>33</TD><F>539060</F><FE>2025-12-19</FE><RR>72852769-2</RR><RSR>guÁNTe SPA 634</RSR><GIR>SERVICIOS TI</GIR><DIRR>pasaje colon 9019</DIRR><CMNA>LOS ANDES</CMNA><REG>ARAUCANIA</REG><MNT>21990000</MNT><NETO>16589400</NETO><IVA>5400600</IVA><IT1>MONITORÉO BOLSA VALVULA JERINGA MASCÁRIL</IT1><OBS>VAlvula maNtENCíon tubÓ hOspITalARio PRúEba InsTaLACÍoN PrOCéDiMIEnto hoSpItaLAriO réParAcioN ACtUAlÍZáCION arRienDO MásCArIlLa CliNICó equiPO MascariLla ReparAciON lIcENcia MóDulo rEPUeSTo SErVICIO boLsA</OBS><REF><TPO>801</TPO><FOL>821844</FOL><FE>2025-12-06</FE></REF><CAF version=""""1.0""""><DA><RE>61839850-1</RE><TD>33</TD><RNG><D>4627</D><H>4275795</H></RNG><FA>2026-01-17</FA><RSAPK><M>WGD3J8ZFVHN3K7F5N6EXSBUMUDM60T1BND8FKISAQ5JFYF6SFWWARAIGWRF3IKIUNS98RNE6YVXB6F8QQL8VDMU8THLPGYLXXNG0SA3U39LWANRTYWKYXKKKP6EUN9QLVAQ5UK45EQRFIX24FIAPQZ79XW9ZUXJKQWEM6T3NJZWSN66KP4233VBTR157F0J084KUOHFO8UPO2T22PG7C6CV3</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-09-24T13:40:02</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">yiE9bgG54GKe324gKzRUO3EFdry3rywkcTo9bWg4/Kg2FbNaDE2IlflhK7PsaeZ8x26p3w==</FRMT></TED>"""
"TED_TD33_F539061_70250057-5_c20_s4.png,""<TED version=""""1.0""""><DD><RE>70250057-5</RE><TD>33</TD><F>539061</F><FE>2025-09-25</FE><RR>68681041-0</RR><RSR>sÓPORTe paCk TÚBO S.A.</RSR><GIR>tecnológia medica</GIR><DIRR>Ruta Prat 9913</DIRR><CMNA>quilpue</CMNA><REG>ARAUCANIA</REG><MNT>1992000</MNT><NETO>1534910</NETO><IVA>457090</IVA><IT1>cable cOMuNICAcIÓn hARDWaRe sku-5366277 </IT1><OBS>repuesto sóftware actualizácion tubo clínico prueba calibracion sensor válvula pruebá bateríá équipo transporté clinico instalácíon comunicacion mascarílla</OBS><REF><TPO>801</TPO><FOL>663405</FOL><FE>2025-01-28</FE></REF><CAF version=""""1.0""""><DA><RE>79916740-9</RE><TD>33</TD><RNG><D>3145</D><H>2550703</H></RNG><FA>2026-01-17</FA><RSAPK><M>N6LLWT71K2ZULX53KDJFV9SA8K6SH8289QOP4D7YMTYMFLNP9GR0IBG4350BJOWTHLT9K8C6G6TYFF51BX4D07WG9GLMJTAY8FFCE4KHAX8EYNX31HG086LX4CHGJV0146OBGKI5O6U3NRGQJ0ETCC6GC8INGSJYAUEVVQJ284JBJO1E</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-04-25T22:32:00</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">AhgCX72MIW3mds01UdnFJq+hS/U7uo5p1YPsr4kepHUlJlUJesbS//oJUQgv2IST7Fd6Rw==</FRMT></TED>"""
"TED_TD39_F557601_48989674-5_c20_s4.png,""<TED version=""""1.0""""><DD><RE>48989674-5</RE><TD>39</TD><F>557601</F><FE>2025-12-10</FE><RR>42817277-9</RR><RSR>SERVICÍO SpA 515</RSR><GIR>SERVICIOS TI</GIR><DIRR>CAMINO CENTRAL 6256 OF 882</DIRR><CMNA>QUIlPUE</CMNA><REG>BIOBIO</REG><MNT>22337800</MNT><NETO>15649260</NETO><IVA>6688540</IVA><IT1>diagnostico mánténcion calibración repué</IT1><OBS>MAsCaRilLA sOluCiOn CablE PRUeBa lICeNCiá CABlE INSuMo kiT PAcK sOfTWARE MAScarIlLa SolUCioN insTALaciON clINÍcO batERIa mAScARILLa boLsa guANtE TRAnSPortE tRANSPoRTE mOduLO</OBS><REF><TPO>801</TPO><FOL>488965</FOL><FE>2025-12-02</FE></REF><CAF version=""""1.0""""><DA><RE>72320061-K</RE><TD>39</TD><RNG><D>3321</D><H>4820059</H></RNG><FA>2026-01-17</FA><RSAPK><M>2SJ4ZSHSYG3UQL9HBTC7MAZTUSE1FRYA9JIARJIUGH9S0QXQ8PNDVX9USD91QNFANUKHRNL669FMI6KFZVFJTOEWD9HYJTOOMFORX9RJKM6I82E73UIX40KPYBDDWXNGJ0HKFFQYKOJ5CFWQLGBPWTMQM9EVKT8GHS82T13F6JDUYFI12P9HWHNHPHNUOE87H46OUZH4X5S8PZRBX824488N</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-08-15T19:54:54</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">RGhqsdD1eLndjEwKEEPf4gykk9KcF4fvH5Vz2eSltisZ3tbRev7hz39irQ9R8hMgQW16qg==</FRMT></TED>"""
"TED_TD34_F557602_27203921-6_c20_s4.png,""<TED version=""""1.0""""><DD><RE>27203921-6</RE><TD>34</TD><F>557602</F><FE>2025-04-07</FE><RR>71726772-9</RR><RSR>RÉPARACION SPA 158</RSR><GIR>Servicios TI</GIR><DIRR>av NOrTE 9162</DIRR><CMNA>LA CALERA</CMNA><REG>COQUIMBO</REG><MNT>12160000</MNT><NETO>9719160</NETO><IVA>2440840</IVA><IT1>SEnsor MoNIToReo liCeNcia ref-9878944 6c</IT1><OBS>hospitalario báteria tubó actualízacíon repuesto sóporte hospitálarío báteria insumo procedimiento diagnostico hardware mascarilla licencia cable insumó tubo licencia servicio páck guante</OBS><REF><TPO>801</TPO><FOL>227107</FOL><FE>2025-08-17</FE></REF><CAF version=""""1.0""""><DA><RE>26439615-8</RE><TD>39</TD><RNG><D>1770</D><H>2058953</H></RNG><FA>2026-01-17</FA><RSAPK><M>QTL26UZ68ECGKT9ZF1BSQFZ4KACKKC7Z82OA8LA8SDKCI6Y5C3ZP76PGOZCH84DOFHDVMGVJIRVUP2LDBV2PEBRY14VB6FL2UXPA0P43WT2RQJ6CZ5XK4S7SP8CRFEQ2CCKND120EKC904JHDE0N3SBG3X14PM4PMG5PNBZSU0QY6MZHQREPHA9MGX20VOO982N5VD2H3NJ4LHNXHR2D9AO6OMJUSV5UK5OCR5UPWG1HN0HCU0N0Z1T5L4SNMZOC</M><E>65537</E></RSAPK></DA></CAF><TSTED>2026-01-13T13:55:45</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">rsqQxZsVwMZhyzpmee2/Pb+z2LkGjZsPQYHsx0g0dqLqjdqVvr4+dm3lvNwBefoAkPLCwg==</FRMT></TED>"""
"TED_TD33_F557603_67244125-0_c20_s4.png,""<TED version=""""1.0""""><DD><RE>67244125-0</RE><TD>33</TD><F>557603</F><FE>2025-04-11</FE><RR>81916580-7</RR><RSR>Comunicacion-Limitada-994</RSR><GIR>Insumos Clinicos</GIR><DIRR>Pasajé Sur 5193</DIRR><CMNA>Limache</CMNA><REG>aRaUCANIA</REG><MNT>45420700</MNT><NETO>36372160</NETO><IVA>9048540</IVA><IT1>seRVIcIO MANTENciOn KIT aRRíeNdÓ jEringa</IT1><OBS>repuesto clinico actuálizacion cable mascarilla filtro procedimiento calibrácion software software comunicacion servicio calibracion soporte cable transporte actualizacion servicio servicio hardware mántencion</OBS><REF><TPO>801</TPO><FOL>56399</FOL><FE>2025-01-31</FE></REF><CAF version=""""1.0""""><DA><RE>71002680-7</RE><TD>39</TD><RNG><D>4718</D><H>4030640</H></RNG><FA>2026-01-17</FA><RSAPK><M>ZQTLVEGYLBNI5BJPD1NO5X3SWTKTHJ3BY6QP2CEONIUH17AAHHUO2S79I4S5UAOXIWAUXGFLCF2SVRTI0CCKZRAIFUYDOIV1DTB6SN14B4T4BP1YV834B7GRBD1FFGPDZL9TR84J0GFVY11JFK2K3HZKWYGC2PZUNAD1QXN1P9085V33</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-12-28T02:58:56</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">OcJLPdM7I1I5vqwlzOWIixrJsVG53EpnwNcF356x785TM1kAyMvxpK0CednXx8Ah+zTrMA==</FRMT></TED>"""
"TED_TD61_F557604_33926683-2_c20_s4.png,""<TED version=""""1.0""""><DD><RE>33926683-2</RE><TD>61</TD><F>557604</F><FE>2025-08-08</FE><RR>62536037-4</RR><RSR>Instalacion Clinico Valvula S.A.</RSR><GIR>Tecnológia Medica</GIR><DIRR>av españa 299 of 328</DIRR><CMNA>Valparaiso</CMNA><REG>COQUIMBO</REG><MNT>27150000</MNT><NETO>19046170</NETO><IVA>8103830</IVA><IT1>Hospitalaríó Filtro Licencia Repuestó Je</IT1><OBS>hospitalario gúanté soporte hospitalario prueba mántencion procedimiento modulo procédimiento jeringa mántencíon jeringa equipo monitoreó reparacion diagnostico repuésto software licencia</OBS><REF><TPO>801</TPO><FOL>811478</FOL><FE>2025-07-10</FE></REF><CAF version=""""1.0""""><DA><RE>50375828-8</RE><TD>56</TD><RNG><D>3565</D><H>4077656</H></RNG><FA>2026-01-17</FA><RSAPK><M>91OAV145BBPGPJ4CTQ4N7IS9MXC16PSCAY8IVMW7CBAXM280BQEURYXWU7ZKV30S7CA2ZEMIBKWAQX13THJ58BGCYDP1MC6LVSND2URWN7OFRB5MPGMYM3P6QZW680Z56WOCFBXX2M00O2X8A199JGTFFMA6SROGKY0T05WIW7X6TSN05TPS8CW889YN4LTN4LSBVL5DNT2KPWGMCXXLQJ3Z</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-08-26T01:41:41</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">JjHP7n8K772pYP1MwNL2nSU8hv2zR5FgsE7gaWQqvLh+zo3wNcNiX4FC3kAiBLHf0Ld0lg==</FRMT></TED>"""
"TED_TD33_F557605_52065440-2_c20_s4.png,""<TED version=""""1.0""""><DD><RE>52065440-2</RE><TD>33</TD><F>557605</F><FE>2025-07-12</FE><RR>70993111-3</RR><RSR>sénsór-limitada</RSR><GIR>Servicios TÍ</GIR><DIRR>CAMINO ARGENTINA 7204</DIRR><CMNA>San Antonio</CMNA><REG>ARAUCANIA</REG><MNT>21140740</MNT><NETO>15496790</NETO><IVA>5643950</IVA><IT1>LICeNcíA instaLácion caTETeR CaLiBRAcIOn</IT1><OBS>servicio instalacíon solución transporte hárdware insúmo modulo mantencion hardware sóporte calibracion jéringa bolsa comúnícacion cáblé árriendo filtro tránsporte</OBS><REF><TPO>801</TPO><FOL>224624</FOL><FE>2025-05-02</FE></REF><CAF version=""""1.0""""><DA><RE>26326844-K</RE><TD>61</TD><RNG><D>4622</D><H>3548193</H></RNG><FA>2026-01-17</FA><RSAPK><M>PVY5VXHMKL1YC4381740T9Q85W9WIE1QJH9RT086TCRU42IJMXERY7YI8XX7U2OU2VKP7WGGBAA37PRDFLFWD4D3ZD8LU6O2IXTWSEV380KNPVITVWZRKR21Y9Q3FUAS49BHC00UIJGPOA1L7QC0NM34MQOGJIHRJSU0GQ7T7A97WD6HVY0EZ3WPTX63ZXM5U3WSB7O4IYLNCG5V2ZHHMJX9</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-11-09T05:21:09</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">/ywl0U7S5PJ77uvHF/KaCQl0k/LH6fL93k6hpwWVkYbLhFGoGzKBFppVYx/PY25d/iYAsg==</FRMT></TED>"""
"TED_TD33_F557606_6612135-6_c20_s4.png,""<TED version=""""1.0""""><DD><RE>6612135-6</RE><TD>33</TD><F>557606</F><FE>2025-07-04</FE><RR>67580009-K</RR><RSR>repuestó spa</RSR><GIR>SErVICiÓS tI</GIR><DIRR>AV PRAT 9373</DIRR><CMNA>quilpue</CMNA><REG>COQUiMBO</REG><MNT>1350000</MNT><NETO>1116360</NETO><IVA>233640</IVA><IT1>SERVÍCIO ARRIENDO PRÚEBA HARDWARÉ SERVIC</IT1><OBS>TRANSPORTE BOLSA SENSOR BATERIA MANTENCION ARRÍENDO SOLUCION SENSOR HARDWARE INSUMO ARRIENDO FILTRO PÁCK LICENCÍÁ SERVICIO KIT DÍAGNOSTICO TRANSPORTE</OBS><REF><TPO>801</TPO><FOL>482302</FOL><FE>2025-11-19</FE></REF><CAF version=""""1.0""""><DA><RE>16120292-4</RE><TD>33</TD><RNG><D>2930</D><H>7879989</H></RNG><FA>2026-01-17</FA><RSAPK><M>61D6U8P877J5PNZRDH05QBBMPWKK4N6YCPNM9TJTAQS02W2LTZZITXFJEMSAI0VGJSNC7EB5UT86485C1MCTX9KJ01KBJ1HBA31NKS0N3OL4SBYU4WU3984SR8NQHZRGZXFEJP7NVBURPQLFL1OWOM8625N9EZ2RWTDJ40MRH6RP7ZRLVE64CH6B9XPMBKR2EVALE0VPVTXUUBGRTAM1ZQ1R</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-07-05T01:15:45</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">jDvJ0KzylZks4djniLqVH9yOwjRmfk66TuLhXgPMdce9wgKfaTy8sLrJAA7Y7M5+uVOHgg==</FRMT></TED>"""
"TED_TD33_F557607_89715647-4_c20_s4.png,""<TED version=""""1.0""""><DD><RE>89715647-4</RE><TD>33</TD><F>557607</F><FE>2025-08-31</FE><RR>82761818-7</RR><RSR>vAlvUla SPA</RSR><GIR>LOGISTICA</GIR><DIRR>RUTA COLON 4179 OF 296</DIRR><CMNA>la calera</CMNA><REG>METROPOLITANA</REG><MNT>9403000</MNT><NETO>7978940</NETO><IVA>1424060</IVA><IT1>SOPORTÉ TUBO CALIBRACION CÁLIBRACION BAT</IT1><OBS>hardware cable transporte bateria mascarilla actualizacion actualízacion prueba equipo prueba insumo bolsá reparacion jeringa soporte monitoreo soporte licencia</OBS><REF><TPO>801</TPO><FOL>304058</FOL><FE>2025-06-19</FE></REF><CAF version=""""1.0""""><DA><RE>26744724-1</RE><TD>39</TD><RNG><D>4286</D><H>8959074</H></RNG><FA>2026-01-17</FA><RSAPK><M>6AGYU9OYQZDJ50NCVJZX0V9LV16N7743CGRSQASJLJ14U4H1NBQEDUSP2OBE970SD5P5UMYIVOLDMX7F8T5O50SQN7SF6AQ6YXYXFO3FTPLSO12TPRALXDGAIGRVYHQIMQCV7NON</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-09-07T18:23:53</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">e491Limhchiw5WQdc1PDyX4I04P5JTw4Fl2aCxlcp0JhSURGSMuhEE1TBIpYhjmSsUdVNg==</FRMT></TED>"""
"TED_TD33_F557608_57923652-3_c20_s4.png,""<TED version=""""1.0""""><DD><RE>57923652-3</RE><TD>33</TD><F>557608</F><FE>2025-03-28</FE><RR>69649614-5</RR><RSR>filtro hardware hardware monitoreo eirl </RSR><GIR>Sérvicios Ti</GIR><DIRR>CAMINO ARGENTINA 6626</DIRR><CMNA>La Calera</CMNA><REG>VALPARAISO</REG><MNT>2000</MNT><NETO>1770</NETO><IVA>230</IVA><IT1>pRóceDImiENTO inSuMo SenSOR iNT-58019 9D</IT1><OBS>PACK SOPORTE INSTALACION FILTRO SENSOR JERINGA JERINGA MÁNTENCION DIAGNOSTICO SOFTWARE INSUMO REPARÁCION</OBS><REF><TPO>801</TPO><FOL>380374</FOL><FE>2025-06-07</FE></REF><CAF version=""""1.0""""><DA><RE>9800746-6</RE><TD>33</TD><RNG><D>227</D><H>9695111</H></RNG><FA>2026-01-17</FA><RSAPK><M>4E5MYIWHY8I0MZE43ZDWCHY4Z54OAL6AYK2R9AEMGUCNSQX0BNQ4FHDBPNUGAA04KL342RRRVLCMJJ010U9WWLJKLERQYW27DWBD80RP29QDSP9IBRH9Y3S3OCB0Z4JFU2YX7FZNHABSV9NQLUTYP9QM2V1BF3DY5ABWNR5BILITK14A8DK3PWA5MKZ1GJVOZGVBZKTB22WQWTUG64TRYMF7</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-05-09T21:52:29</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">WYTAYZEWTWDpqUxnz1/E6bWVFCW3ynaCL8cAVB+ZXAi2e02fQ5cq4z8ThcqsyG6P6IOA6w==</FRMT></TED>"""
"TED_TD34_F557609_57211996-3_c20_s4.png,""<TED version=""""1.0""""><DD><RE>57211996-3</RE><TD>34</TD><F>557609</F><FE>2025-07-15</FE><RR>86978782-5</RR><RSR>INSTaLACIóN FiLTRo kít cABle s.A.</RSR><GIR>Servicios Medicos</GIR><DIRR>caminó norte 1894</DIRR><CMNA>Quilpue</CMNA><REG>ARAUCANIA</REG><MNT>7504800</MNT><NETO>5313840</NETO><IVA>2190960</IVA><IT1>SENSOR EQUIPO JERINGA HARDWARE CALIBRACI</IT1><OBS>HARDWARÉ CABLÉ BATERÍA BATERIA SERVICIO HOSPITALARIO HOSPITÁLARIO CALIBRACION REPÚESTO JERINGÁ INSÚMO DIAGNOSTICO SOPORTÉ MÁNTENCION SENSOR REPARACION MANTENCION MODÚLÓ MASCARILLA CABLE PRUEBA PACK</OBS><REF><TPO>801</TPO><FOL>879675</FOL><FE>2025-05-09</FE></REF><CAF version=""""1.0""""><DA><RE>77453424-5</RE><TD>61</TD><RNG><D>3868</D><H>1427169</H></RNG><FA>2026-01-17</FA><RSAPK><M>6VKM21E4W3DE162NNPFFERD5TNKYNVEHHVLNFU111HKW4T3WKBYROGCWH10EVIRVMBN8LW72TR7ASS6E9BPZ30NQB318BV7V3X7UU9ITUEMBIPXLZHBGPKESHU5LDAYIEDHNQ5FKYGD82S95FRQBX1R40JLCIMQ3O08PVR1R9EHF5OO5</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-12-08T10:08:13</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">3XiuSi6Ri3hmHQGx2yocUJNWWAk86DnVj4ouOP0EdbG0IDmYf11aT8Pz7c9M+d+jbewdcA==</FRMT></TED>"""
"TED_TD33_F557610_12066111-6_c20_s4.png,""<TED version=""""1.0""""><DD><RE>12066111-6</RE><TD>33</TD><F>557610</F><FE>2025-07-30</FE><RR>6653012-4</RR><RSR>reparacion-solúcion-hardwaré-mantencion-</RSR><GIR>Servícios Medicos</GIR><DIRR>ruta prAT 1744 of 69</DIRR><CMNA>VILLA ALEMANA</CMNA><REG>ARAUCANIA</REG><MNT>18549000</MNT><NETO>14582190</NETO><IVA>3966810</IVA><IT1>INSUMO ACTUALIZACION GUANTE SOLUCION INT</IT1><OBS>CLINÍCO RÉPUESTO GÚANTE SERVICIO LICENCIA MASCÁRILLA EQUIPO HARDWARE ARRIENDO REPUESTO MONITOREO PACK ACTUALIZACION INSUMO MONITOREÓ JERINGA INSTALACION ARRIENDO MODÚLO CATETER CALIBRÁCION</OBS><REF><TPO>801</TPO><FOL>602585</FOL><FE>2025-11-08</FE></REF><CAF version=""""1.0""""><DA><RE>61304258-K</RE><TD>61</TD><RNG><D>1784</D><H>5032192</H></RNG><FA>2026-01-17</FA><RSAPK><M>WKR6RRCA1AGJ58ZENPZP81UDTNBU1JSG588FII08YG1T8FLKLDJDW0U9KYYIK538MY1YDSVDRXLQP8P3ME7KQNXIUVCFNIYMS0Z0P04D5R722LDPNKGXGXW470BO2G5S55DE8FSD1K2CS0RY6UG30J1LQ26X16RKK3R0OCABI4F8MUEI773IBC9EV9Q4WYJI1FVM5OYZV1RHIAJSEAPUWPPN</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-05-09T23:18:25</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">yqLnCmk+1dR2bHKvmBCCtciAlCKr+LlqwyOKOFcJu5fWakdOMUlSQ0AAIZ1LkJ8lt0DFnw==</FRMT></TED>"""
"TED_TD39_F557611_76926834-0_c20_s4.png,""<TED version=""""1.0""""><DD><RE>76926834-0</RE><TD>39</TD><F>557611</F><FE>2025-05-03</FE><RR>51360954-K</RR><RSR>Mascarilla Éirl</RSR><GIR>MANTENIMIENTO ÉQUIPOS</GIR><DIRR>Pasaje Argentína 9846 Of 111</DIRR><CMNA>Villa Alemana</CMNA><REG>METROPOLITANA</REG><MNT>12036100</MNT><NETO>10671810</NETO><IVA>1364290</IVA><IT1>CATETER MANTENCION PACK ACTUÁLIZACION EQ</IT1><OBS>BÁTERIA DIAGNOSTICO HOSPITALARIO PACK MODULO MONITOREO ACTUALIZACION GUANTE VALVULÁ CLINICÓ DIAGNOSTICO TRANSPORTE COMUNICÁCION INSUMO VALVULA BATERIA ACTUALIZACIÓN</OBS><REF><TPO>801</TPO><FOL>898358</FOL><FE>2025-05-05</FE></REF><CAF version=""""1.0""""><DA><RE>53187623-7</RE><TD>33</TD><RNG><D>2700</D><H>8364957</H></RNG><FA>2026-01-17</FA><RSAPK><M>4SD2OMD1GXLX3M1OPL8CRRP7UTLNGMNOU5MVQ8EWYNOC6PU8D8JYJMD1ULSS5L012E3USZVPDUJJOLDCI7GJ60LC76ZGTP0QDPX1MKLGDEE9S1M2YG2E0BPK11GTZM7W1EX17V89</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-06-20T14:35:31</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">32zgeIKo5x3hA7Os81i2J95N0KQe8zBDYt//C57UHc75vNDFK8sI2l9vn5+GWSGiD2ermw==</FRMT></TED>"""
